ChEMBL ID,Smiles
CHEMBL3310553,CCCn1c(=O)c2c3c(cnc2n(CCC)c1=O)C(=O)C1=C(C3=O)C2CCC1CC2
CHEMBL3303214,CCOC(=O)N1CCN(CC2=Cc3c(Cl)ccc(OC)c3CC2)CC1
CHEMBL2237324,O=C(O)/C(=C\c1ccccc1Cl)c1ccccc1
CHEMBL5941153,Cc1ccc(F)cc1[C@@H](CCC(=O)O)CNC(=O)c1c(C)c(-c2ccccc2)nc2ccc(Br)cc12
CHEMBL545737,Cl.N=C(N)N1Cc2ccccc2CCc2ccccc21
CHEMBL3656846,COC[C@@H](C)N[C@H]1CC[C@H](Nc2nccc(-c3nc(NCC4CCOC(C)(C)C4)ccc3C(F)(F)F)c2F)CC1
CHEMBL4938448,CC(C)c1cc(C(=O)N2CCCC[C@H]2c2nc(-c3ccccc3)c[nH]2)n(C)n1
CHEMBL561764,CCCCCCNC(=O)CCCc1c[nH]c(N)n1
CHEMBL1812235,CN(c1cc2ncc(=O)[nH]c2cc1NC(=S)NC(=O)c1cccc2ccccc12)C1CCCCC1
CHEMBL2004713,CC(=O)Oc1ccc2c3c1[C@@H]1O[C@@H]1c1cccc(c1-3)[C@@H]1O[C@H]21
CHEMBL4781635,CCCOc1ccc(C2=NOC(COc3ccc(F)c(C(N)=O)c3F)C2)cc1
CHEMBL3114391,O=C(CCCCN1C(=O)c2ccccc2S1(=O)=O)NO
CHEMBL5934152,COc1ccc(S(=O)(=O)n2cc(C(F)F)c3ccc(C(F)(F)F)cc32)cc1N1CCN(C2CC2)CC1
CHEMBL363195,CCCCCCOC1(c2ccc(Cl)cc2)SC=C(C)n2c1noc2=O
CHEMBL2315288,Nn1c(SSC2CCCCC2)nnc1-c1ccccc1
CHEMBL491167,CC(=O)O[C@H]1[C@@H]2NC(=O)c3cc4c(cc3[C@H]2C[C@H](OC(C)=O)[C@H]1OC(C)=O)OCO4
CHEMBL589193,CCCOc1cccc(C2c3c(-c4ccccc4O)n[nH]c3C(=O)N2CCCOCC)c1
CHEMBL1721687,C=CC[C@@H](CC(=O)N[C@H](CO)Cc1ccccc1)C(=O)N[C@@H](C)COC(=O)[C@@H](CC=C)Cc1ccc(F)cc1
CHEMBL3688863,CC(C)NC(=O)c1cccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)c1
CHEMBL2136402,CCCC1NC(=O)c2cccnc2-n2c1nc1ccc(Br)cc1c2=O.O=C(O)C(F)(F)F
CHEMBL565799,Cc1cn(Cc2ccc3ccccc3c2)c2c(/C=C/C(=O)NS(=O)(=O)c3cc(Cl)c(Cl)s3)cc(F)cc12
CHEMBL4294998,COc1ccc([C@H](O)C(=O)O[C@@H]2/C(C)=C/[C@@]34O[C@@]3(C[C@@](C)(O)[C@@H]4OC(C)=O)C(=O)[C@H](C)[C@H](OC(C)=O)[C@@H]3[C@H]([C@@H]2OC(C)=O)C3(C)C)cc1
CHEMBL3265253,Cc1c(CO)c(CO)c2n1[C@@H](c1ccc(O)cc1)SC2
CHEMBL3797687,CN(C)c1ccc(/C=C/c2ccc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCN5CCOCC5)n(C)c4)n(C)c3)cn2)cc1
CHEMBL530453,Cl.O=C(c1ccc(Cl)cc1)C1CCN(CCCOc2ccc3c(c2)CCNCC3)CC1
CHEMBL458857,CCOC(=O)Cn1sc(=O)n(-c2ccc(C(=O)OCC)cc2)c1=O
CHEMBL1814430,C[C@H](/C=C/[C@]12O[C@@]1(C)C[C@@H](O)CC2(C)C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
CHEMBL1895477,COc1ccccc1N(C)C(=O)Cn1c(=O)oc2cc(S(=O)(=O)N3CCCC3)ccc21
CHEMBL3926994,CN(C)c1cc(Nc2ccc(C#N)cc2)c2c3c(onc13)-c1ccccc1C2=O
CHEMBL3114035,Cc1cc(C)cc(S(=O)(=O)n2c(SCC(=O)Nc3ccccc3Br)nc3ccc(Cl)cc32)c1
CHEMBL3186230,O=C(O)C(F)(F)F.OC(c1ccccc1)(c1ccccc1)C1CCN(CCCOc2ccc(-c3ccsc3)cc2)CC1
CHEMBL4469670,Cc1cncc(Oc2cnc3c(c2CCC(C)C)c(=O)n(CCCO)c(=O)n3C)c1
CHEMBL3093396,O=C(O)c1cc(C(F)(F)F)ccc1N1CC[C@H](OCCOCc2ccccc2)C1
CHEMBL307722,CCCCN(CCCC)C(=O)Nc1ccc(C)c(Cl)c1
CHEMBL541243,COc1ccc(/C=N/NC(=O)c2ccc([N+](=O)[O-])cc2)cc1
CHEMBL136817,O=C(O)COc1ccc2c(-c3cccs3)noc2c1Cl
CHEMBL6043789,N#Cc1ccnc(N2[C@H](C(=O)N(c3cncc(F)c3)[C@H](C(=O)NC3CC(F)(F)C3)c3ccccc3Cl)CCS2(=O)=O)c1
CHEMBL547701,Fc1cccc(C=NN=c2cc[nH]c3ccccc23)c1
CHEMBL5401599,O=C(Nc1cccc(-c2cnc3[nH]ccc3c2)c1)C1CCCCC1
CHEMBL5880470,O=C(CN1CCN(CCNC=C2C(=O)CC(c3ccccc3)CC2=O)CC1)Nc1ccc(Cl)cc1
CHEMBL4920481,CC1c2ccccc2OC1C(=O)Nc1scnc1-c1ccccc1
CHEMBL5799679,O=c1cccnn1-c1ccc(N[C@H]2CC[C@H](Nc3ncc4cc[nH]c4n3)C2)nc1
CHEMBL3486552,O=C(Cc1ccc2c(c1)OCO2)N1CCCN(c2ccccc2)CC1
CHEMBL4962247,Fc1ccc(-c2nnc(-c3ccc(-n4ccnc4)nc3)o2)cc1
CHEMBL1835914,CCOc1nc2ccc(OCCC3CCN(c4ccc(C)nn4)CC3)cn2n1
CHEMBL5019853,N#Cc1ccc(CNC(=O)N2CCCCCCC2)cc1
CHEMBL6041090,Cc1cc(C(=O)N(C)C)cc(C)c1-c1ccc(F)c2c1CC[C@H]2Nc1cnc([C@H]2C[C@@H]2C(=O)O)cn1
CHEMBL5767607,Cc1ccc(S(=O)(=O)NC23CCC(C#N)(C2)C3)cc1-c1cnc(N)c(-c2cn(C)nc2C)n1
CHEMBL1806882,CCCN1CCc2cccc3c2C1Cc1cccc(CNC(=O)NCC)c1-3
CHEMBL5090441,CC(C)(O)c1cn(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)nn1
CHEMBL3653002,O[C@H]1CC[C@H](Nc2cc(-c3cccc(NCc4cc(F)cc(F)c4)n3)c(Cl)cn2)CC1
CHEMBL3683416,COc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1F
CHEMBL2109808,C[C@H]1CN(Cc2cccc(-c3cc(CNC(=O)c4ccc(CC5CCNCC5)cc4)ccc3F)c2)CCN1
CHEMBL1616619,COc1ccccc1C(c1nnnn1Cc1ccccc1)N1CCN(C2CCCC2)CC1
CHEMBL5284297,CC(C)CN(c1cccc(C(=O)O)c1)S(=O)(=O)c1ccc(-c2ccccc2)cc1
CHEMBL4578637,COc1cccc(NC(=O)Nc2ccc(N3CCN(c4ncccc4C(F)(F)F)CC3)nc2)c1
CHEMBL4447067,Oc1cccc(-c2cc(-c3ccc(C(F)(F)F)cc3)nc3c2Cc2ccc(O)cc2-3)c1
CHEMBL2333939,CC(=O)O[C@]1(C)C[C@H](O)[C@@]23C[C@H]1C(C)(C)[C@@H]2CC[C@]3(C)O
CHEMBL440844,CC(C)(C)OC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)c1cccc2ccccc12
CHEMBL3456001,CC1(C)COCCN1C(=O)Cc1cc(Cl)c2c(c1)OCCO2
CHEMBL1460629,CCS(=O)(=O)NCC(c1cccnc1)N1CCN(c2ccccc2OC)CC1
CHEMBL305548,CN(Cc1ccccc1)C(=O)[C@@H](Cc1ccc(C(F)(F)F)cc1)NC(=O)C1C[C@@H](O)CN1C(=O)c1cn(C)c2ccccc12
CHEMBL5641693,CCCCCCCCc1ccc(-c2cc(O)c(O)c(OC)c2)cc1
CHEMBL184335,N#Cc1ccc(NCCNCC(=O)N2NCC[C@H]2C#N)nc1
CHEMBL1079021,CC1=C[C@H]2O[C@@H]3C[C@H]4OC(=O)/C=C\C=C\[C@H]([C@H](C)O)OCC[C@@H](C)[C@@H](O)C(=O)OC[C@@]2(C[C@H]1O)[C@]4(C)[C@]31CO1
CHEMBL2105366,O=C1c2ccccc2C(=O)C1(CN1CCOCC1)c1ccccc1
CHEMBL1413595,COCc1cc(C)nc(N2CCN(Cc3ccccc3)CC2)c1C#N
CHEMBL4453489,CCO/N=C/c1cc(C)c(OCCC(C)CCN2CCN(c3ccnc(N)c3)C2=O)c(C)c1
CHEMBL3604795,COc1ccc(-c2ccncc2-c2cc(F)c(O)c(F)c2)cn1
CHEMBL5404062,Cc1cc(OCc2c(F)cccc2F)c2nc(C)c(C(=O)NCCN)n2c1
CHEMBL2113965,Nc1ncnc2ccsc12
CHEMBL3771104,CCOc1ccc2cc(-c3nn(C4CCCCCC4)c(N)c3C(N)=O)ccc2n1
CHEMBL330402,COc1ccc(N)cc1C(=O)c1cc(OC)c(OC)c(OC)c1
CHEMBL4921233,Cc1occc1C(=O)NC1(c2ccccc2F)COC1
CHEMBL1329424,O=C(Cc1ccccc1)Nc1sc2c(c1C(=O)Nc1ccccc1Cl)CCC2
CHEMBL3085125,CC(C(=O)N[C@]1(c2ccccc2)CC[C@H](N(C)C)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
CHEMBL542230,CCN(C)c1nccc2c1nnn2Cc1ccccc1F.Cl
CHEMBL6064082,COCCN1C[C@@H](NC(=O)Nc2cc(C(C)(C)CO)nn2-c2ccccc2)[C@H](c2ccccc2)C1
CHEMBL4549291,COc1ccc2c(c1)[C@@H](N)CCC2
CHEMBL339861,CCC/C(S)=N\C[C@H]1CN(c2cc(F)c3c(c2)OC[C@@H]2CCCN32)C(=O)O1
CHEMBL149984,CCCCN(Cc1ccc(-c2ccccc2-n2ncnn2)cc1)c1nc2nc3ccccc3n2s1
CHEMBL4065408,NCCn1c(C(=O)Nc2ccccc2)cc2sccc21
CHEMBL133657,O=C1/C(=C\c2cccc([N+](=O)[O-])c2)C[C@@]2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)[C@H]1O5
CHEMBL4939232,CCN1CCC(NC(=O)c2ccc3cccnc3c2)(C(F)(F)F)CC1
CHEMBL4799601,COc1cccc2cc[n+](-c3ccc(C(F)(F)F)cc3)cc12.[Br-]
CHEMBL2036572,O=C(Nc1ccc(N2CCOCC2)cn1)c1nnc(Nc2ccccc2F)o1
CHEMBL2012597,CCc1n[nH]c2ncnc(N3CCN(c4cc(Cl)cc(OCCN(CC)CC)c4C)CC3)c12
CHEMBL54192,O=C(/C=C/c1ccc(Cl)c(Cl)c1)NCCCCCN1CCC(c2c[nH]c3cccc(O)c23)CC1
CHEMBL4099359,CC(C)OC(=O)[C@@]1(c2ccccc2)C[C@H]1CN1CCC(O)(c2ccc(Cl)cc2)CC1
CHEMBL4984430,COc1ccc([C@H](C)NC(=O)c2nnn3c2c(=O)[nH]c2cc(C)ccc23)cc1
CHEMBL3652032,COC1C(N)CCN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)CC12CC2
CHEMBL5598428,CCCSc1nc2c(c(=O)n1C)C(c1ccc(OC)cc1)CC(=O)N2C
CHEMBL153661,CCCN1CCC2(c3cccc(O)c3)CCCC[C@H]2C1
CHEMBL6032122,O=C(Nc1ccc(-c2c[nH]nn2)cc1)c1c(O)nc(SCC2CC2)[nH]c1=O
CHEMBL1221812,CCOC1OC(=O)C[C@@H]1NC(=O)[C@@H](CC(=O)NCCn1c(C)nc2ccccc21)C(C)C
CHEMBL4165458,O=C(Nc1ccc([N+](=O)[O-])cc1)c1nc2cc(C(F)(F)F)ccc2s1
CHEMBL5556846,CC1=C(C)/C(=C/NC23CC4CC(CC(C4)C2)C3)N=C1c1[nH]c(C)cc1C.Cl
CHEMBL1397202,CCC(O)c1ccccc1
CHEMBL5269065,CC(C)C(Nc1cnnc(-c2c[nH]c3ncc(F)cc23)n1)C(=O)NCC(C)(C)C
CHEMBL3444250,Cn1cnnc1S(=O)(=O)C1CCN(S(=O)(=O)C2CC2)CC1
CHEMBL1355913,CN(Cc1ccc(F)cc1)C(=O)c1ccc(NS(=O)(=O)c2ccccc2)cc1
CHEMBL6001429,O=C(NCc1ccnc(-c2cnc(C(F)(F)F)nc2)c1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1
CHEMBL1514701,CCC(C)NC(=O)c1ccc2c(c1)sc1nc(-c3ccc(OC)cc3)cn12
CHEMBL3648477,Cc1nc(-c2c(F)cc(Cl)cc2-c2ccc3c(c2)CC[C@@H]3NC(=O)C2(NC(=O)c3ccnnc3)CC2)no1
CHEMBL3495789,CCOC1CCCN(C(=O)c2cnc3c(cnn3C3CCCC3)c2)C1
CHEMBL3086541,COc1ccc2nc(NC(=O)[C@H]3C[C@@H]3c3ccccn3)sc2c1
CHEMBL3414936,CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)n1
CHEMBL206387,N=C(N)c1ccc2[nH]c(-c3cc(C(CC(=O)O)C(=O)O)cc(-c4cc(CNC(N)=O)ccc4O)c3O)nc2c1
CHEMBL1509479,COCC(=O)n1nc(-c2ccccc2)nc1NCc1cccs1
CHEMBL1773587,CC(=O)Nc1nc2ccc(-c3ccnc(Nc4ccccc4)n3)cc2s1
CHEMBL282774,N#Cc1cc(-c2ccc3c(c2)C2(CCCCC2)C(S)=N3)ccc1F
CHEMBL1198136,Brc1ccc2[nH]c3c[n+](Cc4ccc5ccccc5c4)ccc3c2c1
CHEMBL3943601,C[C@@H]1CN(C2CCN(c3cc4c(cn3)C(=O)c3c([nH]c5cc(C(N)=O)ccc35)C4(C)C)CC2)C[C@H](C)O1
CHEMBL2069146,COc1cc(/C=C\Cc2cc(OP(=O)(O)O)c3ccsc3c2)cc(OC)c1OC
CHEMBL1706653,CC(NC(=O)COC(=O)c1cccnc1Cl)C12CC3CC(CC(C3)C1)C2
CHEMBL4454188,COc1nc2ccc(Br)cc2cc1C(c1ccccc1)n1cc(-c2ccc(OC(F)(F)F)cc2)nn1
CHEMBL1519085,Fc1ccc(CNCCc2ccccc2)cc1.O=C(O)C(=O)O
CHEMBL4068527,COc1ccc(-c2nc(NC(=O)Nc3ccc(F)cc3F)sc2-c2ccc(NC(C)=O)cc2)cc1
CHEMBL2413758,COc1ccc(/C=C/C[C@H]2C[C@@H]([C@@H](O)c3ccc(OC)c(OC)c3)CO[C@@H]2c2ccc(OC)c(OC)c2)cc1
CHEMBL1621726,COc1cc(CNCc2ccccn2)ccc1OCC(=O)NC(C)(C)C
CHEMBL3697927,Cn1nc(C(C)(C)C)cc1NC(=O)c1ccc(F)c(Nc2ncnc3cnc(NC4CCOC4)nc23)c1
CHEMBL3943629,CNCCN1CCC(OCc2ccc(Cl)cc2)CC1
CHEMBL2071592,CC(C)(C)C(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)cc1
CHEMBL3684872,NC1=N[C@H](c2ccc(Cl)cc2Cl)CO1
CHEMBL560482,O=C(CCCOc1ccccc1)NCCOCCNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
CHEMBL254141,CS(=O)(=O)c1ccccc1-c1ccc(N2CCC(NS(=O)(=O)c3cc4nc(Cl)ccc4s3)C2=O)c(F)c1
CHEMBL3193570,Cc1ccc(S(=O)(=O)N(C)Cc2ccc(C(=O)N/N=C3\CCCC(=O)C3)cc2)cc1
CHEMBL33000,COc1ccc(C[C@H](N)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](Cc2ccc([N+](=O)[O-])cc2)C(=O)N[C@@H](CCSC)C(N)=O)cc1
CHEMBL1098519,CC1(C)O[C@@H]2[C@H](O1)[C@H](CN1CCN(C(=N)N)C1=O)O[C@@H]2CC(=O)NCCc1c[nH]c2ccccc12
CHEMBL322247,CCCCC[C@H](O)/C=C/[C@@H]1C=CC(=O)/C1=C/CCCCCC(=O)O
CHEMBL4929152,CC(=O)N(c1ccc(F)cc1)C1CCCC1
CHEMBL109487,CCOC(=O)c1c2c(n(C)c1-c1ccccc1)C(=O)C=C(OC)C2=O
CHEMBL5003303,CC(C)S(=O)(=O)Nc1cccc(O)c1
CHEMBL3911525,O=C(NNc1nc2c(cnn2-c2ccccc2)c(=O)n1-c1ccccc1)c1ccccc1
CHEMBL1223661,COc1ccc(C(=O)OCC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)cc1
CHEMBL3187676,Cc1cccc(S(=O)(=O)N2C[C@@H]3N[C@H](C2)[C@H]3c2ccc(-c3ccccc3F)cc2)c1
CHEMBL3438654,CC(C)[C@H](NC(=O)NC1CCS(=O)(=O)C1)C(=O)NCc1ccc(Cl)cc1
CHEMBL5759819,COc1cc2ncnc(N3CCN(c4ncc(Nc5ccc(F)c(F)c5)cn4)CC3)c2cc1OC
CHEMBL5183930,CCN(CC)Cc1ccc(/C=C2\Cc3ccc(OC)cc3C2=O)cc1
CHEMBL413984,O=c1c2cccc(Cl)c2nc2n1Cc1cc3ccccc3nc1-2
CHEMBL1867030,CCn1cc(C(=O)N2CCCC(N3CCN(c4cccc(C(F)(F)F)c4)CC3)C2)cn1
CHEMBL3809265,COc1cccc(-c2nc3ccccc3c(=O)n2C/C=C/c2ccc(-c3cnc4ccccc4n3)cc2)c1
CHEMBL5983303,CC(=C1CN(C(=O)CO)C1)c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2
CHEMBL1744075,Cl.c1ccc(COC[C@H]2COCCN2)cc1
CHEMBL5309668,c1csc(N2CCC(NCc3ccc(OC4CCCCC4)nc3)CC2)n1
CHEMBL1181012,CC(C)[N+](C)(C)CC(=O)O
CHEMBL3734027,C[C@H](Nc1nc2c(c(=O)n1N(C)C)CN(C(=O)c1c(F)cc(F)cc1F)CC2)c1ccc(C(F)(F)F)cc1
CHEMBL5425085,CCCCCCCN(CCOc1ccc(OCCN(CCCCCCC)C(=O)[C@@H](N)[C@@H](C)CC)cc1)C(=O)[C@@H](N)[C@@H](C)CC.Cl.Cl
CHEMBL4084583,C#CCO[C@@H]1C=CC(=O)[C@@H](CO)O1
CHEMBL503815,CC(C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC1=O
CHEMBL4582423,Nc1nccc(Oc2ccc(NC(=O)c3cc4ccccc4n(-c4ccccc4)c3=O)cc2F)c1Cl
CHEMBL1709818,CC(=O)Nc1cc(C)ns1
CHEMBL2295881,CC(C)[C@H](N)C(=O)OC1Cc2c(cccc2N(C)CC#CC#CC(C)(C)C)NC1=O
CHEMBL3491958,CCn1c(C)cc(C(=O)N2CCc3nnc(N)cc3C2)c1C
CHEMBL5951525,COc1cccc(OC)c1C(=O)N[C@H]1CCC[C@@H]1Nc1nc2ccc(F)cc2o1
CHEMBL3415807,C#CCNCC(=C)c1ccccc1.Cl
CHEMBL3355655,CC(C)(O)[C@H](NC(=O)c1ccc(C#CC#CC2CC2)cc1)C(=O)NO
CHEMBL2361787,COc1cccc(-c2cccc(-c3nc(C(=O)NCC(F)(F)F)cc4c3[C@H](CCO)N([S@@+]([O-])C(C)(C)C)C4)c2)c1
CHEMBL3902561,COc1ccc(/C=C2\CN(C(=O)CN)Cc3c(C(=O)N[C@H](C)c4ccccc4)nn(-c4ccc(Cl)cc4Cl)c32)cc1
CHEMBL5952109,CN1CCN(C2CCC(CNc3cc(F)c(S(=O)(=O)Nc4nccs4)cc3Cl)CC2)CC1
CHEMBL5004434,CCC[C@H]1CN(C(=O)CCc2c(C)nn(C)c2C)C[C@@H]1NS(C)(=O)=O
CHEMBL1442554,COc1ccc(OCC(=O)Nc2ccccc2C(=O)N2CCCC2)cc1
CHEMBL521796,CCO[C@H](Cc1cccc(/C(C)=N/OCc2ccccc2)c1)C(=O)O
CHEMBL5197534,CN(C)c1ccccc1[C@]1(C)O[C@H]2CO[C@@H]3N2[C@H]1O[C@]3(C)c1ccccc1N(C)C
CHEMBL375439,CCc1ccccc1-n1cnc2c(sc3nccc(N(C)C)c32)c1=O
CHEMBL2332188,O=C(/C=C/C=C/c1ccc([N+](=O)[O-])cc1)c1cc(Cl)ccc1O
CHEMBL5222302,NCCC(N)CC(=O)O
CHEMBL5075262,CC(C)N(C)C(=O)c1cn(C[C@]2(O)CCN(C(=O)[C@H](C)CC3CCCCC3)CC2(C)C)c(=O)cc1-c1ccccc1
CHEMBL4758263,CC(=O)NC(C)c1ccc(OCc2ccc(Oc3cccc(OCC4CC4)c3)cc2)cc1
CHEMBL1862455,O/N=C(\NCc1cc(F)cc(F)c1)c1ccc(Oc2c(F)c(F)cc(F)c2F)nc1
CHEMBL1345001,Cc1cc(S(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)c(C)s1
CHEMBL1795459,COc1cc(-c2ccc(O)c(CC=C(C)C)c2)c(OC)c(O)c1-c1ccc(O)cc1
CHEMBL5762052,NS(=O)(=O)c1cccc(-c2ccc(CNC3CCC(=O)NC3)cc2)c1-c1nnn[nH]1
CHEMBL1502068,Cc1ccc(Nc2nc(NCCO)nc3c2cnn3C)cc1Cl
CHEMBL1421209,O=C(Cc1ccc(Cl)cc1)Nc1ccc(NC(=O)c2cccs2)cc1
CHEMBL4798086,C=CC(=O)Nc1ccc2ncnc(Oc3ccc(C(=O)Nc4ccccn4)cc3)c2c1
CHEMBL4900371,CN1N=C(C(=O)N[C@H]2CCCc3c2cnn3-c2ccc(F)cc2F)CCC1=O
CHEMBL1478829,COc1ccc(S(=O)(=O)N2CCN(C(=O)/C=C/c3ccco3)CC2)cc1
CHEMBL5086055,COc1cccc(C2CC(=O)c3cc([N+](=O)[O-])ccc3O2)c1
CHEMBL3237014,CC(=O)c1ccc(N(C)S(=O)(=O)c2cccc(C(=O)Nc3ccc(C#N)cc3)c2)cc1
CHEMBL3310788,N#Cc1c(O)nc(SCc2cccc(F)c2F)nc1[C@H]1C[C@@H]1C(N)=O
CHEMBL5499210,COc1cccc(-c2ccc(NC(=O)C3=C(C(=O)O)CCC3)c3c2CCC3)c1
CHEMBL195512,CCN1/C(=C/c2sc3ccccc3[n+]2CC)C=Cc2ccc(C)cc21
CHEMBL3672503,Cc1nc2cc(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nn2c1-c1ccc(F)cc1
CHEMBL5981480,C[C@@H](O)[C@@H](CO)NC(=O)CSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1
CHEMBL2064780,O=C(NCC12CCCN1CCC2)c1cccc(Cl)c1
CHEMBL168505,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(/C=C/C(=O)OC)ccc3nc2-1
CHEMBL1191358,CCC(C)c1ccc(N2CCN(c3ccc(C(C)CC)cc3)C2=N)cc1
CHEMBL4638974,Oc1nc2nonc2nc1Nc1ccccc1Cl
CHEMBL517044,FC(F)(F)c1ccc(Nc2ncnc3sc(Nc4c(Cl)cccc4Cl)nc23)cc1Cl
CHEMBL4929523,O=C(NC[C@H]1Cc2ccccc21)c1ccc(-c2ccco2)[nH]c1=O
CHEMBL5021922,CCC(C(=O)N1CCN(C(C#N)C(C)C)CC1)N1CCCC1=O
CHEMBL1380202,COc1ccccc1N(C(=O)c1ccco1)C(C(=O)NC1CCCCC1)c1cc(OC)c(OC)c(OC)c1
CHEMBL3758979,O=C1c2ccccc2S(=O)(=O)N1Sc1ccccc1[N+](=O)[O-]
CHEMBL6032385,C#C[C@]1(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)N=C(N)O[C@@H]2COC[C@@H]21
CHEMBL1311253,Cc1c(O)ccc(C(=O)CN2CC(C)OC(C)C2)c1O
CHEMBL1511246,COc1cc(C(=O)OCC(=O)NC2CCS(=O)(=O)C2)c([N+](=O)[O-])cc1OC
CHEMBL4983344,COc1ccc(CCc2nc3nccc(-c4ccc5c(c4)OCO5)n3n2)cc1OC
CHEMBL5859614,CCCCNNC(=O)c1ccc(-c2cc(C)cc(F)c2)cc1
CHEMBL294336,O=S(=O)(CC1(O)CCN(CCc2c[nH]c3ccc(F)cc23)CC1)c1ccccc1
CHEMBL4760764,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC2CCCN2)cc1F
CHEMBL1438449,COc1cccc(S(=O)(=O)Nc2cccc(C(=O)N3CCOCC3)c2)c1
CHEMBL5991094,C[C@@H](CF)NCC(Cc1nc[nH]c(=O)c1O)c1ccc(C#Cc2ccc(CN3CCOCC3)cc2)cc1
CHEMBL5576002,COc1ccc(/C=C/C=C2C(=O)N(C)C(=S)N(C)C2=O)cc1
CHEMBL1916355,COc1ccccc1-c1ccnc2c(-c3c(F)cccc3F)[n+]([O-])ccc12
CHEMBL73167,CC(=O)c1cc2c(s1)CCCC1=C2NN(c2ccc(Cl)cc2)C(=O)C1
CHEMBL1324289,CC/C(NCc1cccnc1)=C1/C(=O)NC(=O)N(c2ccc(C)cc2)C1=O
CHEMBL1301411,COc1ccccc1NC(=O)N1CCCC1C(=O)NCCc1ccccc1
CHEMBL3787172,O=C(NNc1ccccc1)c1nc(Nc2ccccc2)nc(Nc2ccccc2)n1
CHEMBL5917462,Cc1cc(S(=O)(=O)Nc2cscn2)ncc1N(C)C1CCN(Cc2ccccc2)CC1
CHEMBL1878184,CCN(c1cccc(C)c1)S(=O)(=O)c1ccc2c(c1)oc(=O)n2C
CHEMBL1301795,COc1ccc(C(=O)c2c[nH]cn2)cc1OC
CHEMBL4945715,Cc1nonc1N1CCN(C(=O)[C@@H](c2ccc3c(c2)OCO3)N(C)C)CC1
CHEMBL1483772,O=C(NCC(c1ccco1)S(=O)(=O)c1cccs1)c1ccc(F)c(F)c1
CHEMBL280054,O=C(O)c1ccccc1[C@H]1CC[C@H]2CN[C@H](C(=O)O)C[C@H]2C1
CHEMBL4530734,CC(O)(CS(=O)(=O)c1ccc(OC(F)(F)F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1
CHEMBL5964910,CNC(=O)c1nnc(NC(=O)[C@@H]2CC2(F)F)cc1Nc1cccc(-c2ncn(C)n2)c1OC
CHEMBL2236934,CCCC[C@@H](C(=O)N1CCC[C@H]1C(=O)NCCC)[C@H](F)C(=O)NO
CHEMBL5281115,CC(C)C(OC(=O)Cc1ccccc1)C(=O)NC(C)(C)C
CHEMBL3184095,O=C(Nc1cccc(NC(=O)C2CCCCC2)c1)c1ccccc1
CHEMBL5835948,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-c2ccc3cc(C#N)cnn23)cc1NC1CCN(C2COC2)C1
CHEMBL5193804,Fc1ccc(NCc2coc(/C=C/c3ccc(C(F)(F)F)cc3)n2)cc1
CHEMBL2205815,OC12C3C4CC5C6C4C1C6C(C53)N2CCc1ccc2c(c1)OCO2
CHEMBL3950572,NC(=O)c1cc(-c2ccc(F)cc2)c2ccc(CCc3cncnc3)cc2n1
CHEMBL1347092,CCOc1ccc(N(CC(=O)NCc2ccc3c(c2)OCO3)C(=O)c2csnn2)cc1
CHEMBL3909685,O=C(Cc1c(F)cc(F)cc1F)NC1COc2ncccc21
CHEMBL5847677,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4C(C)=O)c(Cl)cc23)C[C@H]1C
CHEMBL4470944,Nc1c(C(c2ccccc2Cl)c2c(N)c3ccccc3oc2=O)c(=O)oc2ccccc12
